label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
89.0	670.3755458515284	274.7816593886463	664.0	264.0	678.0	287.0	229.0
90.0	194.89733840304183	1016.1254752851711	186.0	1007.0	205.0	1024.0	263.0
91.0	463.82252559726965	860.3993174061434	455.0	850.0	472.0	872.0	293.0
92.0	159.007722007722	709.996138996139	148.0	703.0	171.0	718.0	259.0
93.0	746.4777327935223	712.1417004048583	739.0	702.0	755.0	723.0	247.0
94.0	98.67142857142858	744.6285714285714	93.0	737.0	105.0	753.0	140.0
95.0	185.936	591.136	176.0	582.0	197.0	602.0	250.0
96.0	68.55154639175258	949.3015463917526	56.0	940.0	83.0	960.0	388.0
97.0	358.6510416666667	54.682291666666664	352.0	44.0	367.0	65.0	192.0
98.0	405.75368421052633	849.1221052631579	394.0	836.0	419.0	863.0	475.0
99.0	400.5584415584416	871.3701298701299	388.0	864.0	414.0	879.0	308.0
100.0	221.472049689441	490.5900621118012	214.0	478.0	230.0	504.0	322.0
101.0	925.7788461538462	919.0192307692307	921.0	912.0	930.0	927.0	104.0
102.0	60.233830845771145	382.69154228855723	52.0	375.0	69.0	391.0	201.0
103.0	920.3703703703703	302.05413105413106	913.0	288.0	929.0	317.0	351.0
104.0	492.84285714285716	211.69285714285715	482.0	204.0	505.0	221.0	280.0
105.0	44.10909090909091	404.8772727272727	35.0	398.0	54.0	413.0	220.0
106.0	489.83985765124555	741.2455516014235	480.0	733.0	502.0	752.0	281.0
107.0	353.4173913043478	5.791304347826087	343.0	0.0	365.0	13.0	230.0
108.0	902.9101796407185	45.377245508982035	895.0	38.0	910.0	54.0	167.0
109.0	276.15384615384613	976.3475783475783	264.0	967.0	290.0	986.0	351.0
110.0	429.8284518828452	428.5230125523013	421.0	421.0	440.0	437.0	239.0
111.0	517.3770491803278	161.54098360655738	510.0	154.0	525.0	171.0	183.0
112.0	9.05	641.0291666666667	0.0	634.0	20.0	649.0	240.0
113.0	112.47698744769875	23.200836820083683	103.0	14.0	123.0	34.0	239.0
114.0	149.86377708978327	882.2476780185758	141.0	870.0	160.0	895.0	323.0
115.0	248.57421875	342.2578125	239.0	334.0	259.0	352.0	256.0
116.0	587.0	257.6437246963563	580.0	248.0	596.0	268.0	247.0
117.0	832.9265536723163	754.4689265536723	825.0	748.0	841.0	763.0	177.0
118.0	239.20347826086956	526.9130434782609	227.0	511.0	253.0	544.0	575.0
119.0	95.10031347962382	793.9184952978056	83.0	784.0	108.0	805.0	319.0
120.0	430.3671497584541	223.48792270531402	420.0	216.0	440.0	236.0	207.0
121.0	370.0934579439252	474.4252336448598	360.0	460.0	383.0	488.0	428.0
122.0	470.2307692307692	984.4574898785426	463.0	974.0	479.0	996.0	247.0
123.0	202.66071428571428	522.4404761904761	192.0	511.0	214.0	534.0	336.0
124.0	545.8023952095808	175.1676646706587	537.0	163.0	555.0	188.0	334.0
125.0	277.03164556962025	9.314345991561181	262.0	0.0	293.0	20.0	474.0
126.0	448.10064935064935	216.32142857142858	436.0	209.0	461.0	225.0	308.0
127.0	404.6823529411765	330.05882352941177	400.0	325.0	411.0	336.0	85.0
128.0	121.42063492063492	507.22222222222223	107.0	496.0	136.0	519.0	504.0
129.0	399.08653846153845	208.97115384615384	391.0	200.0	407.0	220.0	208.0
130.0	336.1218836565097	794.4930747922438	322.0	786.0	350.0	804.0	361.0
131.0	855.6335403726708	103.18012422360249	843.0	95.0	868.0	114.0	322.0
132.0	682.6556962025317	477.15696202531643	673.0	465.0	693.0	491.0	395.0
133.0	488.36482084690556	88.61563517915309	480.0	77.0	497.0	101.0	307.0
134.0	915.4176470588235	8.33235294117647	905.0	0.0	927.0	20.0	340.0
135.0	655.3371428571429	669.1714285714286	647.0	663.0	664.0	677.0	175.0
136.0	187.8838383838384	574.939393939394	181.0	566.0	195.0	585.0	198.0
137.0	378.54891304347825	601.2282608695652	365.0	593.0	392.0	612.0	368.0
138.0	320.1515151515151	322.1991341991342	314.0	311.0	329.0	334.0	231.0
139.0	370.15962441314554	189.6150234741784	362.0	183.0	380.0	198.0	213.0
140.0	688.2697095435684	261.9502074688797	679.0	254.0	699.0	270.0	241.0
141.0	452.0655021834061	520.9301310043668	444.0	513.0	462.0	530.0	229.0
142.0	815.1484375	115.814453125	804.0	100.0	827.0	133.0	512.0
143.0	693.8615916955017	170.98615916955018	684.0	162.0	704.0	182.0	289.0
144.0	230.02906976744185	704.7296511627907	219.0	696.0	244.0	714.0	344.0
